Price,Rent,Area,Rooms,Floor,Location,Dealer,Building,Furnished,Dishwasher,Elevator,Balcony,Popularity,Time,Date,Title,Id_number,Link
1 850 zł,370 zł,44 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Nie,1,0,1,66.0,26,7.11.2019,Mieszkanie dwupokojowe na Tarnogaju.,567009014,https://www.olx.pl/oferta/mieszkanie-dwupokojowe-na-tarnogaju-CID3-IDCn6VG.html#41482f693d;promoted
1 850 zł,450 zł,"40,50 m²",2 pokoje,Parter,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Apartamentowiec,Tak,1,0,0,93.0,29,7.11.2019,"Nowe, pierwszy najem, Olimpia Port",567007259,https://www.olx.pl/oferta/nowe-pierwszy-najem-olimpia-port-CID3-IDCn6un.html#41482f693d
2 000 zł,450 zł,55 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,64.0,29,7.11.2019,2-Pok_ROZKLAD_55m2_ul.Piekna_NOWE,567006604,https://www.olx.pl/oferta/2-pok-rozklad-55m2-ul-piekna-nowe-CID3-IDCn6jO.html#41482f693d
3 000 zł,450 zł,"84,10 m²",3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,1,0,1,64.0,27,7.11.2019,"Wynajme mieszkanie na gabinet logopedy , psychologa",567001730,https://www.olx.pl/oferta/wynajme-mieszkanie-na-gabinet-logopedy-psychologa-CID3-IDCn53c.html#41482f693d;promoted
2 000 zł,420 zł,53 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,1,1,117.0,29,7.11.2019,Mieszkanie do wynajęcia obok pl Legionów 2 pokoje,567003124,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-obok-pl-legionow-2-pokoje-CID3-IDCn5pG.html#41482f693d;promoted
1 400 zł,400 zł,38 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Dom wolnostojący,Tak,0,1,0,424.0,1,7.11.2019,Mieszkanie na wynajem przy Skrzydlatej,567003088,https://www.olx.pl/oferta/mieszkanie-na-wynajem-przy-skrzydlatej-CID3-IDCn5p6.html#41482f693d;promoted
1 600 zł,550 zł,48 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,217.0,29,7.11.2019,"Krzyki/Zwycięska super 2 pokoje balkon, miejsce post 1600zł",567002860,https://www.olx.pl/oferta/krzyki-zwycieska-super-2-pokoje-balkon-miejsce-post-1600zl-CID3-IDCn5lq.html#41482f693d
700 zł,50 zł,12 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,250.0,1,7.11.2019,Do wynajęcia pokój z osobnym wejściem,566992289,https://www.olx.pl/oferta/do-wynajecia-pokoj-z-osobnym-wejsciem-CID3-IDCn2AW.html#41482f693d
2 500 zł,1 111 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,90.0,29,7.11.2019,"Dwupokojowe mieszkanie z wydzieloną garderobą, Wrocław Jagodno",566994642,https://www.olx.pl/oferta/dwupokojowe-mieszkanie-z-wydzielona-garderoba-wroclaw-jagodno-CID3-IDCn3cS.html#e78eeb4bb9
1 200 zł,1 200 zł,77 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,247.0,1,7.11.2019,Wynajmę mieszkanie na Brzeskiej,566993341,https://www.olx.pl/oferta/wynajme-mieszkanie-na-brzeskiej-CID3-IDCn2RT.html#e78eeb4bb9
1 800 zł,450 zł,50 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,1,1,182.0,13,7.11.2019,Mieszkanie na Gaju 2 pokojowe 50m na wynajem okazjonalny,566993136,https://www.olx.pl/oferta/mieszkanie-na-gaju-2-pokojowe-50m-na-wynajem-okazjonalny-CID3-IDCn2OA.html#e78eeb4bb9
1 600 zł,300 zł,41 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,270.0,6,7.11.2019,Wynajmę 2 pokojowe mieszkanie z ogródkiem u. Stabłowicka nowe osiedle,566992754,https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-z-ogrodkiem-u-stablowicka-nowe-osiedle-CID3-IDCn2Iq.html#e78eeb4bb9
1 300 zł,400 zł,31 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,0,241.0,13,7.11.2019,Kawalerka Psie Pole centrum ul.Krzywoustego,566986506,https://www.olx.pl/oferta/kawalerka-psie-pole-centrum-ul-krzywoustego-CID3-IDCn15E.html#e78eeb4bb9
1 100 zł,1 zł,30 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,0,1,0,143.0,29,7.11.2019,GRUNWALD - 2 pok. kawalerka dla 2 Studentek (1100 za calosc),566985902,https://www.olx.pl/oferta/grunwald-2-pok-kawalerka-dla-2-studentek-1100-za-calosc-CID3-IDCn0WU.html#e78eeb4bb9
2 800 zł,250 zł,58 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,58.0,29,7.11.2019,"Ok. Krzyckiej, nowy apartament w stylu loftowym, lux, meble, garaz",566984689,https://www.olx.pl/oferta/ok-krzyckiej-nowy-apartament-w-stylu-loftowym-lux-meble-garaz-CID3-IDCn0Cl.html#e78eeb4bb9
1 800 zł,550 zł,42 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,507.0,3,7.11.2019,"Nowoczesne 2-pokojowe mieszkanie 42m2 przy ul Opolskiej, Ksieże Małe",536172770,https://www.olx.pl/oferta/nowoczesne-2-pokojowe-mieszkanie-42m2-przy-ul-opolskiej-ksieze-male-CID3-IDAhJ1U.html#e78eeb4bb9
1 350 zł,400 zł,20 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,344.0,13,7.11.2019,Kawalerka ul. Wyszyńskiego od 1 grudnia,566980091,https://www.olx.pl/oferta/kawalerka-ul-wyszynskiego-od-1-grudnia-CID3-IDCmZqb.html#e78eeb4bb9
1 800 zł,400 zł,52 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,204.0,13,7.11.2019,Mieszkanie 3 pokoje Muchobór Wielki,566958280,https://www.olx.pl/oferta/mieszkanie-3-pokoje-muchobor-wielki-CID3-IDCmTKo.html#e78eeb4bb9
1 600 zł,200 zł,36 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,1,711.0,10,7.11.2019,Mieszkanie Wrocław Krzyki.,566956871,https://www.olx.pl/oferta/mieszkanie-wroclaw-krzyki-CID3-IDCmTnF.html#e78eeb4bb9
2 300 zł,320 zł,"60,56 m²",3 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Kamienica,Tak,0,0,0,88.0,29,7.11.2019,Mieszkanie z ogródkiem w świetnej lokalizacji,566956513,https://www.olx.pl/oferta/mieszkanie-z-ogrodkiem-w-swietnej-lokalizacji-CID3-IDCmThT.html#192f0eb836
2 400 zł,500 zł,66 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,94.0,13,7.11.2019,Apartament 3-pok+garaż na Ołtaszynie,566948279,https://www.olx.pl/oferta/apartament-3-pok-garaz-na-oltaszynie-CID3-IDCmR95.html#192f0eb836
1 950 zł,550 zł,43 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,1,182.0,13,7.11.2019,Mieszkanie 2 pok. do wynajęcia Wrocław/Partynice,566947735,https://www.olx.pl/oferta/mieszkanie-2-pok-do-wynajecia-wroclaw-partynice-CID3-IDCmR0j.html#192f0eb836
2 000 zł,400 zł,40 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,1,0,1,110.0,29,7.11.2019,"2 pok. mieszkanie na Promenadach Wrocławskich, Zakładowa",566906603,https://www.olx.pl/oferta/2-pok-mieszkanie-na-promenadach-wroclawskich-zakladowa-CID3-IDCmGiT.html#8d69a9c43b
1 800 zł,270 zł,28 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,1,0,349.0,28,12.10.2019,Kawalerka - pierwszy wynajem PTASIA - 10 min od RYNKU,561558494,https://www.olx.pl/oferta/kawalerka-pierwszy-wynajem-ptasia-10-min-od-rynku-CID3-IDC0f14.html#4e84e98ce6
2 000 zł,500 zł,34 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,52.0,4,9.11.2019,Mieszkanie od 1.12 nowoczesne po generalnym remoncie Koło sky tower,567385989,https://www.olx.pl/oferta/mieszkanie-od-1-12-nowoczesne-po-generalnym-remoncie-kolo-sky-tower-CID3-IDCoH0W.html#cf4e890f05
1 500 zł,205 zł,42 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,73.0,4,9.11.2019,2 pokoje 42 m Zgodna parter od Grudnia 1500zł,567381582,https://www.olx.pl/oferta/2-pokoje-42-m-zgodna-parter-od-grudnia-1500zl-CID3-IDCoFRQ.html#cf4e890f05
2 000 zł,300 zł,38 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,83.0,25,9.11.2019,Gądów Mały - Drzewieckiego / Legnicka / NOKIA / 2pokoje,567381104,https://www.olx.pl/oferta/gadow-maly-drzewieckiego-legnicka-nokia-2pokoje-CID3-IDCoFK8.html#cf4e890f05
1 500 zł,300 zł,46 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,65.0,11,9.11.2019,"Wynajmę mieszkanie dwupokojowe, 46 m2, ul. Objazdowa Wrocław",567380595,https://www.olx.pl/oferta/wynajme-mieszkanie-dwupokojowe-46-m2-ul-objazdowa-wroclaw-CID3-IDCoFBW.html#cf4e890f05
1 600 zł,300 zł,36 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,1,0,126.0,3,9.11.2019,Wynajmę mieszkanie w centrum Wrocławia 36m2,567374116,https://www.olx.pl/oferta/wynajme-mieszkanie-w-centrum-wroclawia-36m2-CID3-IDCoDWq.html#cf4e890f05;promoted
1 300 zł,300 zł,"49,50 m²",2 pokoje,1,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,1,0,0,129.0,27,9.11.2019,Psie Pole 2 pokojowe mieszkanie,567373149,https://www.olx.pl/oferta/psie-pole-2-pokojowe-mieszkanie-CID3-IDCoDFP.html#cf4e890f05;promoted
900 zł,600 zł,26 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,0,0,0,165.0,11,9.11.2019,Mieszkanie do wynajęcia- Centrum,567371915,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-centrum-CID3-IDCoDlW.html#cf4e890f05
2 000 zł,335 zł,"45,27 m²",2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,74.0,11,9.11.2019,Nowe przytulne dwupokojowe mieszkanie z GARAZEM podziemnym,567367595,https://www.olx.pl/oferta/nowe-przytulne-dwupokojowe-mieszkanie-z-garazem-podziemnym-CID3-IDCoCef.html#cf4e890f05
1 600 zł,270 zł,33 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,1,0,0,103.0,27,9.11.2019,"Budziszyńska, kawalerka za całość 1900,-",566701121,https://www.olx.pl/oferta/budziszynska-kawalerka-za-calosc-1900-CID3-IDClOQF.html#cf4e890f05
1 800 zł,560 zł,54 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,78.0,11,9.11.2019,Chcesz pić kawę z widokiem na fontannę? Zapraszam!,567357187,https://www.olx.pl/oferta/chcesz-pic-kawe-z-widokiem-na-fontanne-zapraszam-CID3-IDCozvn.html#cf4e890f05
2 050 zł,377 zł,39 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,1,1,0,210.0,4,9.11.2019,Nowe mieszkanie 2-pokojowe tuż przy Parku Wschodnim Parking,567351588,https://www.olx.pl/oferta/nowe-mieszkanie-2-pokojowe-tuz-przy-parku-wschodnim-parking-CID3-IDCoy44.html#cf4e890f05
1 950 zł,1 zł,38 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,1,1,101.0,4,9.11.2019,Kawalerka 38m,567348685,https://www.olx.pl/oferta/kawalerka-38m-CID3-IDCoxjf.html#cf4e890f05
1 500 zł,800 zł,70 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,0,1,157.0,4,9.11.2019,Mieszkanie70 m2 do wynajęcia,567337521,https://www.olx.pl/oferta/mieszkanie70-m2-do-wynajecia-CID3-IDCoupb.html#f8df86b756
2 400 zł,350 zł,44 m²,2 pokoje,9,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,46.0,11,9.11.2019,Apartamenty Innova | 2 pokoje | od zaraz,567332302,https://www.olx.pl/oferta/apartamenty-innova-2-pokoje-od-zaraz-CID3-IDCot30.html#f8df86b756
1 850 zł,1 zł,46 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,1,1,68.0,11,9.11.2019,Mieszkanie do wynajęcia 46 m2 ul. sycowska bez pośredników,567329196,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-46-m2-ul-sycowska-bez-posrednikow-CID3-IDCoseU.html#f8df86b756
1 500 zł,250 zł,32 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,79.0,27,9.11.2019,Kawalerka na wynajem - Wrocław - 32m - od 1 grudnia 2019,567328889,https://www.olx.pl/oferta/kawalerka-na-wynajem-wroclaw-32m-od-1-grudnia-2019-CID3-IDCos9X.html#f8df86b756
2 200 zł,600 zł,54 m²,3 pokoje,10,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Blok,Tak,0,1,0,45.0,27,9.11.2019,3 pokoje | pełen rozkład | od zaraz,567328078,https://www.olx.pl/oferta/3-pokoje-pelen-rozklad-od-zaraz-CID3-IDCorVS.html#f8df86b756
2 600 zł,350 zł,57 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Kamienica,Tak,0,0,0,41.0,27,9.11.2019,3 pokoje | dla 5 osób | od zaraz,567327128,https://www.olx.pl/oferta/3-pokoje-dla-5-osob-od-zaraz-CID3-IDCorHy.html#f8df86b756
2 300 zł,450 zł,41 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,99.0,27,9.11.2019,"Mieszkanie blisko centrum, 3 pokoje",567309764,https://www.olx.pl/oferta/mieszkanie-blisko-centrum-3-pokoje-CID3-IDConbu.html#f8df86b756
1 900 zł,450 zł,52 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,212.0,11,9.11.2019,2 Pokojowe mieszkanie/Powstańców Śląskich/Prywatne,567303636,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-powstancow-slaskich-prywatne-CID3-IDColAE.html#f8df86b756;promoted
2 500 zł,600 zł,43 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,49.0,27,9.11.2019,2 pokojowy apartament z widokiem na uniwersytet,567302738,https://www.olx.pl/oferta/2-pokojowy-apartament-z-widokiem-na-uniwersytet-CID3-IDColma.html#f8df86b756
1 500 zł,150 zł,34 m²,2 pokoje,10,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,1,187.0,1,9.11.2019,Do wynajęcia mieszkanie 2 pok 34m os. Karłowice/Różanka,567297121,https://www.olx.pl/oferta/do-wynajecia-mieszkanie-2-pok-34m-os-karlowice-rozanka-CID3-IDCojTz.html#41482f693d
2 200 zł,1 zł,44 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,313.0,11,9.11.2019,Mieszkanie do wynajęcia,567291396,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDCoipe.html#41482f693d
1 400 zł,300 zł,35 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,1,0,1,406.0,10,9.11.2019,"Kawalerka, świetny standard 35m2 na przytulnym osiedlu",567289540,https://www.olx.pl/oferta/kawalerka-swietny-standard-35m2-na-przytulnym-osiedlu-CID3-IDCohWi.html#41482f693d
1 700 zł,500 zł,40 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,119.0,4,9.11.2019,"Lwowska 2 pokoje, 5 min do przystanku Pereca ( dobry dojazd do centrum",567285489,https://www.olx.pl/oferta/lwowska-2-pokoje-5-min-do-przystanku-pereca-dobry-dojazd-do-centrum-CID3-IDCogRX.html#41482f693d;promoted
3 100 zł,200 zł,75 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Nie,0,0,0,54.0,11,9.11.2019,Do wynajęcia mieszkanie trzypokojowe,567285456,https://www.olx.pl/oferta/do-wynajecia-mieszkanie-trzypokojowe-CID3-IDCogRq.html#41482f693d
1 800 zł,500 zł,50 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,1,0,1,293.0,3,9.11.2019,Mieszkanie 50m 2 pokoje z balkonem i miejscem parkingowym,567268721,https://www.olx.pl/oferta/mieszkanie-50m-2-pokoje-z-balkonem-i-miejscem-parkingowym-CID3-IDCocww.html#41482f693d
2 300 zł,245 zł,46 m²,2 pokoje,9,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,1,1,464.0,27,9.11.2019,Bezpośrednio super urządzone i położone mieszkanie 2 pok+klima+parking,527316386,https://www.olx.pl/oferta/bezposrednio-super-urzadzone-i-polozone-mieszkanie-2-pok-klima-parking-CID3-IDzGz50.html#41482f693d
2 300 zł,1 zł,43 m²,2 pokoje,Powyżej 10,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Nie,0,1,0,130.0,27,9.11.2019,Mieszkanie 2 pokojowe Drzewieckiego 43m2 cena za całość z rachunkami,567264015,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-drzewieckiego-43m2-cena-za-calosc-z-rachunkami-CID3-IDCobhB.html#41482f693d
1 650 zł,450 zł,"33,50 m²",2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,630.0,3,9.11.2019,"Przytulne mieszkanie 2-pokojowe Wrocław, Krzemieniecka",517340996,https://www.olx.pl/oferta/przytulne-mieszkanie-2-pokojowe-wroclaw-krzemieniecka-CID3-IDz0I1C.html#41482f693d
2 000 zł,470 zł,50 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,93.0,4,9.11.2019,"Mieszkanie 2-pokojowe, Bez Pośredników",567257824,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-bez-posrednikow-CID3-IDCo9FK.html#41482f693d
1 500 zł,230 zł,36 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,265.0,4,9.11.2019,Śliczna Kawalerka 36m2 ul. Wandy Rutkiewicz,567249000,https://www.olx.pl/oferta/sliczna-kawalerka-36m2-ul-wandy-rutkiewicz-CID3-IDCo7nq.html#e78eeb4bb9
1 350 zł,300 zł,26 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,267.0,27,9.11.2019,Kawalerka do wynajęcia,567244877,https://www.olx.pl/oferta/kawalerka-do-wynajecia-CID3-IDCo6iW.html#e78eeb4bb9
1 400 zł,1 400 zł,27 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,0,0,0,784.0,0,9.11.2019,Kawalerka Wroclaw centrum przy ogrodzie Botanicznym 1400+opłaty,558209504,https://www.olx.pl/oferta/kawalerka-wroclaw-centrum-przy-ogrodzie-botanicznym-1400-oplaty-CID3-IDBMbN6.html#e78eeb4bb9
2 200 zł,600 zł,53 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,68.0,27,9.11.2019,Komfortowe mieszkanie do wynajęcia Wrocław Stare Miasto - ul. Legnicka,567243819,https://www.olx.pl/oferta/komfortowe-mieszkanie-do-wynajecia-wroclaw-stare-miasto-ul-legnicka-CID3-IDCo61R.html#e78eeb4bb9
1 500 zł,300 zł,36 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,0,129.0,11,9.11.2019,Ładna kawalerka na Psim Polu,567243324,https://www.olx.pl/oferta/ladna-kawalerka-na-psim-polu-CID3-IDCo5TS.html#e78eeb4bb9
950 zł,50 zł,15 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,3689.0,27,9.11.2019,Wynajmę kawalerkę,552038495,https://www.olx.pl/oferta/wynajme-kawalerke-CID3-IDBmiqH.html#e78eeb4bb9
1 600 zł,550 zł,38 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,1,236.0,27,9.11.2019,Do wynajęcia kawalerkę w okolicy Marino,567235153,https://www.olx.pl/oferta/do-wynajecia-kawalerke-w-okolicy-marino-CID3-IDCo3M5.html#e78eeb4bb9
2 000 zł,300 zł,54 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,1,0,108.0,4,9.11.2019,Do wynajęcia 2-pokojowe mieszkanie- Sródmieście,567235010,https://www.olx.pl/oferta/do-wynajecia-2-pokojowe-mieszkanie-srodmiescie-CID3-IDCo3JM.html#e78eeb4bb9
1 800 zł,600 zł,37 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,2739.0,12,8.11.2019,Wynajme mieszkanie 2 pokojowe,550554405,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-CID3-IDBg4lL.html#e78eeb4bb9;promoted
1 550 zł,400 zł,38 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,356.0,2,8.11.2019,Mieszkanie do wynajęcia,567216598,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDCnYVO.html#e78eeb4bb9
2 500 zł,370 zł,41 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,1,0,0,88.0,28,8.11.2019,Luksusowe Klimatyzowane mieszkanie Legnicka NOWE,567215475,https://www.olx.pl/oferta/luksusowe-klimatyzowane-mieszkanie-legnicka-nowe-CID3-IDCnYEH.html#e78eeb4bb9
2 200 zł,360 zł,40 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,1,0,0,150.0,12,8.11.2019,Mieszkanie - Komandorska z widokiem na Sky Tower,567211389,https://www.olx.pl/oferta/mieszkanie-komandorska-z-widokiem-na-sky-tower-CID3-IDCnXAN.html#192f0eb836;promoted
1 500 zł,450 zł,42 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,317.0,12,8.11.2019,"Na wynajem mieszkanie 2-pokojowe, ul. Maślicka Wrocław Fabryczna",567211413,https://www.olx.pl/oferta/na-wynajem-mieszkanie-2-pokojowe-ul-maslicka-wroclaw-fabryczna-CID3-IDCnXBb.html#192f0eb836;promoted
1 300 zł,1 zł,40 m²,2 pokoje,8,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,463.0,25,8.11.2019,Wynajmę mieszkanie przy ul.Zachodniej,567208822,https://www.olx.pl/oferta/wynajme-mieszkanie-przy-ul-zachodniej-CID3-IDCnVWo.html#192f0eb836
1 300 zł,300 zł,28 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Szeregowiec,Tak,0,0,0,12520.0,28,8.11.2019,Wynajmę mieszkanie Wrocław - Klecina,458319345,https://www.olx.pl/oferta/wynajme-mieszkanie-wroclaw-klecina-CID3-IDw13Nw.html#192f0eb836
2 000 zł,600 zł,45 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,1,1,123.0,28,8.11.2019,"Mieszkanie 45 m, 2-pokojowe, Krzyki Wrocław, dostępne od zaraz!!",567205090,https://www.olx.pl/oferta/mieszkanie-45-m-2-pokojowe-krzyki-wroclaw-dostepne-od-zaraz-CID3-IDCnWXc.html#192f0eb836;promoted
2 250 zł,400 zł,35 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,73.0,28,8.11.2019,"Ul. Księcia Witolda, nowa kawalerka z pięknym widokiem. Bulwary Książę",567201969,https://www.olx.pl/oferta/ul-ksiecia-witolda-nowa-kawalerka-z-pieknym-widokiem-bulwary-ksiaze-CID3-IDCnW8R.html#192f0eb836
1 200 zł,1 zł,23 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Pozostałe,Tak,0,0,1,156.0,28,8.11.2019,2 osobowy duży pokój w centrum Wrocławia,567192379,https://www.olx.pl/oferta/2-osobowy-duzy-pokoj-w-centrum-wroclawia-CID3-IDCnSEb.html#192f0eb836
2 500 zł,250 zł,56 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,1,0,0,1060.0,12,8.11.2019,Mieszkanie Centrum Wrocław Krupnicza WYNAJEM,511601336,https://www.olx.pl/oferta/mieszkanie-centrum-wroclaw-krupnicza-wynajem-CID3-IDyCCSs.html#192f0eb836
